from,to
3038381,00011b6a4ce0a7de7e4cf5b18b1b131ef4a4c103
46449736,00011b6a4ce0a7de7e4cf5b18b1b131ef4a4c103
2113783972,00011b6a4ce0a7de7e4cf5b18b1b131ef4a4c103
2191508320,000129438252392dacee1de2938ff38e4691d4a6
39850828,000141aeb58a8cfb10474f3438599d668196a69e
1796886,00015b42bcd8b3a0efde56052de13763e005a0bc
101466150,00015b42bcd8b3a0efde56052de13763e005a0bc
4347364,00015b42bcd8b3a0efde56052de13763e005a0bc
153667065,00015b42bcd8b3a0efde56052de13763e005a0bc
2266878303,0001670a1471a4b8efd132ccd4b589e6325f2c05
2241603104,0001670a1471a4b8efd132ccd4b589e6325f2c05
2273352723,0001670a1471a4b8efd132ccd4b589e6325f2c05
4866010,0001a1e268f6a1b33e2aeff85d3ad0a003048e18
34941385,0001a1e268f6a1b33e2aeff85d3ad0a003048e18
145957775,0001d57c1bdd8c1f5cf7de06b8ceb186b1388a20
6378965,0001d57c1bdd8c1f5cf7de06b8ceb186b1388a20
1658761453,0001d8de7be1d0f2c93f0c8e10a27d88cc7c7667
2386958575,0001d8de7be1d0f2c93f0c8e10a27d88cc7c7667
2398367609,0001d8de7be1d0f2c93f0c8e10a27d88cc7c7667
40539461,0001de794d1daa106063b4e7f07f2b2fbcddb839
2356791064,0001ede022e266a4850e22521828ff2a24abba28
1403531302,0001ede022e266a4850e22521828ff2a24abba28
2630783,0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3
121877780,0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3
2113727378,000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2
2260265426,000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2
2372244762,000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2
8569887,000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2
12227207,0002227729a22397eb53368ea7a3408b6e887784
144762915,0002227729a22397eb53368ea7a3408b6e887784
2104605,0002227729a22397eb53368ea7a3408b6e887784
145500489,0002227729a22397eb53368ea7a3408b6e887784
2354177135,0002227729a22397eb53368ea7a3408b6e887784
2262949314,00024596815ae67129f774bfb2b18bc86720b3df
144678855,00024596815ae67129f774bfb2b18bc86720b3df
14422603,00024596815ae67129f774bfb2b18bc86720b3df
32177570,00024596815ae67129f774bfb2b18bc86720b3df
20830234,00024596815ae67129f774bfb2b18bc86720b3df
2266577868,00024a169d35a2179c279366f88ab0115b0477b2
2116601463,00024a169d35a2179c279366f88ab0115b0477b2
34577789,000299ed88172682bc24f41bcba4cce0bb45e7d7
1742498912,000299ed88172682bc24f41bcba4cce0bb45e7d7
2113727378,000299ed88172682bc24f41bcba4cce0bb45e7d7
2106787345,000299ed88172682bc24f41bcba4cce0bb45e7d7
144359623,000299ed88172682bc24f41bcba4cce0bb45e7d7
4793293,00029d4dd36053ba7aff67379e75a70bbf8deef5
2238632540,00029ed1204ac87c278f940f8d881e02b34f5d15
2088756776,00029ed1204ac87c278f940f8d881e02b34f5d15
2281645336,00029ed1204ac87c278f940f8d881e02b34f5d15
2259325881,0002b68402c0c4eea932b871e82e803db0a55991
50771823,0002b68402c0c4eea932b871e82e803db0a55991
31971406,0002b68402c0c4eea932b871e82e803db0a55991
37906728,0002cbd4c4129b3f74cba985f1da99ca11d76cdc
39400487,0002cbd4c4129b3f74cba985f1da99ca11d76cdc
2308546630,0002d8c44c02c7da981f0dbf774bb58f4fdf4e9b
5933824,0002d8c44c02c7da981f0dbf774bb58f4fdf4e9b
2359104583,0002d8c44c02c7da981f0dbf774bb58f4fdf4e9b
2321045188,0002d8c44c02c7da981f0dbf774bb58f4fdf4e9b
6160254,0002d8c44c02c7da981f0dbf774bb58f4fdf4e9b
5207880,0002dc92b3bc83bbb8411d430c79d26964bef923
2356211015,0002dc92b3bc83bbb8411d430c79d26964bef923
153396775,0002e7e9810b8e83a9d2943a3b2b510f828b4670
12489885,0002e7e9810b8e83a9d2943a3b2b510f828b4670
145338263,0002e7e9810b8e83a9d2943a3b2b510f828b4670
1398561415,0002e7e9810b8e83a9d2943a3b2b510f828b4670
6333327,0002ece71a87222d2336d461e1c08d7a83e80052
14694653,0002ece71a87222d2336d461e1c08d7a83e80052
2005824250,0002ece71a87222d2336d461e1c08d7a83e80052
2352049710,0002ece71a87222d2336d461e1c08d7a83e80052
2351728836,0002f985e76aa4c63c8954fcb76dd816a3359110
5898217,0002f985e76aa4c63c8954fcb76dd816a3359110
1791585,0002fd244c9b4170bfb63c1549d20f568e090fc5
4017589,0002fd244c9b4170bfb63c1549d20f568e090fc5
2399482426,000308b04dd13ec738510f58aaa1418bc738bee6
102666467,000308b04dd13ec738510f58aaa1418bc738bee6
2260515162,000308b04dd13ec738510f58aaa1418bc738bee6
2269026533,0003110d118cd283d2aebb180e7f216c56fdf8d1
1783230,000312ca10073b790e9e681750fcba091ea94947
1868669,000312ca10073b790e9e681750fcba091ea94947
2143506638,000312ca10073b790e9e681750fcba091ea94947
48052528,000312ca10073b790e9e681750fcba091ea94947
5586457,0003219044b222ea0f8e2db4d5a2c105decaf9ef
92309494,0003219044b222ea0f8e2db4d5a2c105decaf9ef
2059488323,00032715f8b87c796acb0c9d4b2269bac0ef4dff
14481519,00032715f8b87c796acb0c9d4b2269bac0ef4dff
2107903,00032715f8b87c796acb0c9d4b2269bac0ef4dff
2116800214,00032715f8b87c796acb0c9d4b2269bac0ef4dff
145167268,00032e9c30a0ec16ac8fea7a728a8079f699fe0b
2343291700,00032e9c30a0ec16ac8fea7a728a8079f699fe0b
145738921,00032e9c30a0ec16ac8fea7a728a8079f699fe0b
143923729,00032e9c30a0ec16ac8fea7a728a8079f699fe0b
144475526,000330d4d302ae6acc60ad7869f7061c62f67df3
6876371,000330d4d302ae6acc60ad7869f7061c62f67df3
48126510,000330d4d302ae6acc60ad7869f7061c62f67df3
5856631,0003362dda66fb17f79daad6e65d2274d3d13186
3278851,0003362dda66fb17f79daad6e65d2274d3d13186
7866194,0003362dda66fb17f79daad6e65d2274d3d13186
2260365236,0003447b8f0eef091ac0d4d8725433aaf4bfc047
2214162999,0003447b8f0eef091ac0d4d8725433aaf4bfc047
1397891729,0003447b8f0eef091ac0d4d8725433aaf4bfc047
3770759,00034798649c97cae875af2c2d228bea0dd27860
2314797671,00034798649c97cae875af2c2d228bea0dd27860
2159478531,00034798649c97cae875af2c2d228bea0dd27860
144611940,00034798649c97cae875af2c2d228bea0dd27860
97934653,00034b4097d2f3dee45358c803cf3f30354683c6
1747560,000356dc78c3ff57940a76bb442b1c854b6d3c1a
4564162,000356dc78c3ff57940a76bb442b1c854b6d3c1a
14622908,000356dc78c3ff57940a76bb442b1c854b6d3c1a
6764561,000356dc78c3ff57940a76bb442b1c854b6d3c1a
2195460,0003624cfa1c22d0280751cb2997f581f2b9ef11
7430577,00036822fe5ecd1ccf738cc7405e0f5bfa8ad642
3132533,00036822fe5ecd1ccf738cc7405e0f5bfa8ad642
2094067797,00036822fe5ecd1ccf738cc7405e0f5bfa8ad642
1952713381,00036822fe5ecd1ccf738cc7405e0f5bfa8ad642
15471180,000369242bdd9e0402a19e1acc0dfb27240a0cca
32260542,000370cff10dfc558d69c3b9dd1143b4d97f8988
144070163,000370cff10dfc558d69c3b9dd1143b4d97f8988
1400895051,000370cff10dfc558d69c3b9dd1143b4d97f8988
50851863,000370cff10dfc558d69c3b9dd1143b4d97f8988
2040896196,000370e490f7eee1a431353a87131eb7103477ff
145005957,00037b90ff1c991b5aa5915a98fc7144cc8638fb
49371985,00037b90ff1c991b5aa5915a98fc7144cc8638fb
7936490,00037b90ff1c991b5aa5915a98fc7144cc8638fb
2451332,00039d929a30c80bfb827b7a35b97a4c83b3bbad
2612217,00039d929a30c80bfb827b7a35b97a4c83b3bbad
147170151,00039d929a30c80bfb827b7a35b97a4c83b3bbad
1762930,0003a83114bd235008f8d559cf37ae408c8cf8d5
2334735172,0003a83114bd235008f8d559cf37ae408c8cf8d5
153030413,0003a83114bd235008f8d559cf37ae408c8cf8d5
145116150,0003a83114bd235008f8d559cf37ae408c8cf8d5
13522006,0003a83114bd235008f8d559cf37ae408c8cf8d5
2210408595,0003b1146649fd8822274f8e9eb9b09be6b9b76a
2297611513,0003b1146649fd8822274f8e9eb9b09be6b9b76a
2321151336,0003b1146649fd8822274f8e9eb9b09be6b9b76a
2241627,0003b49f9f3650d05eebffc2b2e6ce59e2127dc1
1386891043,0003bc2a7c75d2080979e6cb7125ca113479388c
4307282,0003bc2a7c75d2080979e6cb7125ca113479388c
2069693130,0003bc2a7c75d2080979e6cb7125ca113479388c
2281454,0003e4de477d2cb52ce686814db7c55c5fbc8f79
123740171,0003e4de477d2cb52ce686814db7c55c5fbc8f79
145347288,0003e9a47cf090ddf226f2fa1c907c41c7ac34bd
2226291945,0003e9a47cf090ddf226f2fa1c907c41c7ac34bd
6974844,0003e9a47cf090ddf226f2fa1c907c41c7ac34bd
2173942885,0003e9a47cf090ddf226f2fa1c907c41c7ac34bd
10748008,0003ee1b69d0395e6f7383c859977a8e27f17c0a
2277329927,0003ee1b69d0395e6f7383c859977a8e27f17c0a
2070217806,0003ee1b69d0395e6f7383c859977a8e27f17c0a
50810823,0003ee1b69d0395e6f7383c859977a8e27f17c0a
2364964485,0003f3c7e6e7cf75ea1ef8de9833fe48fdd2b8c1
30156345,0003f3c7e6e7cf75ea1ef8de9833fe48fdd2b8c1
145011767,0003fe6aede061fcc03c313dd38f68387adfef52
3985187,00040024b832d3ec84687643651bb2f377e9fe26
2559939,00040024b832d3ec84687643651bb2f377e9fe26
117969622,00040024b832d3ec84687643651bb2f377e9fe26
1972387119,00040024b832d3ec84687643651bb2f377e9fe26
2242395457,00040024b832d3ec84687643651bb2f377e9fe26
2108420240,00040bdd447f041a50ae95fd51926cf435ef1eba
1403778278,00040bdd447f041a50ae95fd51926cf435ef1eba
40477794,00040bdd447f041a50ae95fd51926cf435ef1eba
2267040987,00040bdd447f041a50ae95fd51926cf435ef1eba
1576074941,0004188d1c35bfa2a53d35613b466ad6cca680e4
1632268449,0004188d1c35bfa2a53d35613b466ad6cca680e4
2236850028,0004188d1c35bfa2a53d35613b466ad6cca680e4
2405828819,0004188d1c35bfa2a53d35613b466ad6cca680e4
2220033264,00043ebdf59fbe88328078e9f7895cfa12a14887
89856752,00043ebdf59fbe88328078e9f7895cfa12a14887
2309584,00043ebdf59fbe88328078e9f7895cfa12a14887
2156080914,00043ebdf59fbe88328078e9f7895cfa12a14887
6617728,00043ebdf59fbe88328078e9f7895cfa12a14887
2279931691,0004412f72d81841f23bb7625aa9b9b52a651a17
30177166,0004412f72d81841f23bb7625aa9b9b52a651a17
2271708679,00044739ad9ed2d30b6434cb86a65b087f242bb4
2342454,00044739ad9ed2d30b6434cb86a65b087f242bb4
2384798560,00044739ad9ed2d30b6434cb86a65b087f242bb4
1686294,00044a527a0642b08f385cda845331f0fc8cbbfd
12353404,00044a527a0642b08f385cda845331f0fc8cbbfd
1732053,00044a527a0642b08f385cda845331f0fc8cbbfd
2072761066,00044a527a0642b08f385cda845331f0fc8cbbfd
2187054652,00044a527a0642b08f385cda845331f0fc8cbbfd
6848604,00045560c272c4fb951dfe531038b345fd99297e
1381017208,00045560c272c4fb951dfe531038b345fd99297e
1791585,00045560c272c4fb951dfe531038b345fd99297e
144302930,00045ba0e1b525dd1cf52ca6c63a0df121dcc52a
145423709,00045ba0e1b525dd1cf52ca6c63a0df121dcc52a
121225486,00045ba0e1b525dd1cf52ca6c63a0df121dcc52a
2270038386,0004768f9f99814889d02c01b0344ddd0b236931
81129112,0004768f9f99814889d02c01b0344ddd0b236931
2311572883,000490bb6064ced118c47de914a9efb364a90a29
1395421758,000490bb6064ced118c47de914a9efb364a90a29
1768764534,000490bb6064ced118c47de914a9efb364a90a29
2218340602,000490bb6064ced118c47de914a9efb364a90a29
116074704,000490bb6064ced118c47de914a9efb364a90a29
2266930936,0004a42a844b7f4d36c96f7d386d27923b522d82
12229926,0004a42a844b7f4d36c96f7d386d27923b522d82
39886247,0004a42a844b7f4d36c96f7d386d27923b522d82
2140302450,0004c0ee9cf7528f8d630ea3902f499a0c7acf62
145746331,0004c0ee9cf7528f8d630ea3902f499a0c7acf62
3304707,0004c41d2edc6e3c5722b0e0ba117f913ff2318f
3815852,0004c99626346c5420f690468b63253edb2fb3c4
2226927721,0004c99626346c5420f690468b63253edb2fb3c4
2347332334,0004d0d666a6633b58dd956dbdc2fe6081f68b5e
48498632,0004d56897ecd2cad15a6e6f5ee656639b786bd7
37864774,0004d56897ecd2cad15a6e6f5ee656639b786bd7
2327938682,0004d56897ecd2cad15a6e6f5ee656639b786bd7
2746035,0004d56897ecd2cad15a6e6f5ee656639b786bd7
3150214,0004d56897ecd2cad15a6e6f5ee656639b786bd7
2322265,0004e7a0874fe1e1e20d291a4a113587803534f4
122867007,0004e7a0874fe1e1e20d291a4a113587803534f4
30595075,0004e7a0874fe1e1e20d291a4a113587803534f4
2703267,0004f38af0cafa82023d8ac95853c885fb4a1cff
2143685090,0004f38af0cafa82023d8ac95853c885fb4a1cff
50444194,00050be28d1feceb8b4801c6d7424b2ae7702bfb
2363961549,00050be28d1feceb8b4801c6d7424b2ae7702bfb
2262006511,00051828f819d753c6862795b5477de7aefe307b
2149170800,00051828f819d753c6862795b5477de7aefe307b
2252851680,00051828f819d753c6862795b5477de7aefe307b
1402775397,00053235bcecd323252b1ec757e95b27c1238ce9
1491137873,00053235bcecd323252b1ec757e95b27c1238ce9
102551899,00053235bcecd323252b1ec757e95b27c1238ce9
2065690435,00053931b6bb48ed778edb3d0eaf5de1adc78cf8
3110492,00053931b6bb48ed778edb3d0eaf5de1adc78cf8
2158342952,00053931b6bb48ed778edb3d0eaf5de1adc78cf8
1786248,00053931b6bb48ed778edb3d0eaf5de1adc78cf8
2107286282,00056636e9826dd4a7f66cbbc8947162bd9141b4
51254472,00056636e9826dd4a7f66cbbc8947162bd9141b4
2240548894,00058ab3242fe7cd5a2f7d101a07cf325d58a9d0
2120672716,0005aa2487059fb80bf917e2cb91a523ba45e210
2047615,0005aa2487059fb80bf917e2cb91a523ba45e210
5637122,0005aa2487059fb80bf917e2cb91a523ba45e210
39682108,0005aa2487059fb80bf917e2cb91a523ba45e210
2047437717,0005aa2487059fb80bf917e2cb91a523ba45e210
2480227,0005acc470aaf9993320fd839a93d16d8a2038f2
6659552,0005acc470aaf9993320fd839a93d16d8a2038f2
2117126237,0005ae1ce48cf8818dc1116ea50662b094659a37
2266407561,0005b514112f349d1c7d29554c3f9a8433315edc
9135911,0005b514112f349d1c7d29554c3f9a8433315edc
1809602,0005b514112f349d1c7d29554c3f9a8433315edc
47021594,0005b514112f349d1c7d29554c3f9a8433315edc
123709107,0005b514112f349d1c7d29554c3f9a8433315edc
3224102,0005bc924539b3f557a5ddf803851185371ff891
153015288,0005bc924539b3f557a5ddf803851185371ff891
2114558833,0005bc924539b3f557a5ddf803851185371ff891
6786404,0005bc924539b3f557a5ddf803851185371ff891
11516771,0005bc924539b3f557a5ddf803851185371ff891
145348729,0005bdd13947f78a673515a9b5b77ce75f815ca8
2114864708,0005bdd13947f78a673515a9b5b77ce75f815ca8
2155554118,0005bdd13947f78a673515a9b5b77ce75f815ca8
46419383,0005bdd13947f78a673515a9b5b77ce75f815ca8
144764568,0005bdd13947f78a673515a9b5b77ce75f815ca8
2140133595,0005ca425ed75f4bb364719468fa5103c2dbadac
2113727378,0005ca425ed75f4bb364719468fa5103c2dbadac
2257976809,0005ca425ed75f4bb364719468fa5103c2dbadac
134099346,0005ca425ed75f4bb364719468fa5103c2dbadac
6184794,0005ca425ed75f4bb364719468fa5103c2dbadac
2141521505,0005daf2eeeab8db1be36abe11207ada21a1b806
1743881,0005daf2eeeab8db1be36abe11207ada21a1b806
7493739,0005daf2eeeab8db1be36abe11207ada21a1b806
35777915,0005daf2eeeab8db1be36abe11207ada21a1b806
144876065,00060572d39697839a5b719ffea96992dd6d403e
2326769803,00060e5fbd7257ae16cd4cdcb630eba69ea9b02e
6160254,00060e5fbd7257ae16cd4cdcb630eba69ea9b02e
2211630226,00060e5fbd7257ae16cd4cdcb630eba69ea9b02e
145238597,00060f109d375b995fda6370a17481cdff4e4fdf
1962981136,00060f109d375b995fda6370a17481cdff4e4fdf
2284206517,00060f109d375b995fda6370a17481cdff4e4fdf
2276543944,00060f109d375b995fda6370a17481cdff4e4fdf
82912612,0006121eb238b91f6bf7df98d3594d3057726be0
2107934945,00062b41119d8000ef8509f23e34cc9d7ffd81ff
2315286830,00062b41119d8000ef8509f23e34cc9d7ffd81ff
31807455,00062b41119d8000ef8509f23e34cc9d7ffd81ff
2108838225,00062b41119d8000ef8509f23e34cc9d7ffd81ff
2359106667,000638c8a107b87dc14e8daab80794f3ae740d14
5213021,000638c8a107b87dc14e8daab80794f3ae740d14
2332738,000638c8a107b87dc14e8daab80794f3ae740d14
95318783,000638c8a107b87dc14e8daab80794f3ae740d14
8137404,000638c8a107b87dc14e8daab80794f3ae740d14
2369851,0006463230b2f29a6c35795bb5654287529cdeab
2235603958,0006463230b2f29a6c35795bb5654287529cdeab
2251000535,0006463230b2f29a6c35795bb5654287529cdeab
50603978,0006463230b2f29a6c35795bb5654287529cdeab
152597141,0006463230b2f29a6c35795bb5654287529cdeab
2399700175,000658abc030696e4387099077b762529d91a83d
152396992,000658abc030696e4387099077b762529d91a83d
2237506789,00065df13ee0d4a2a54eb699b97042ace7edda9f
1412354381,00065df13ee0d4a2a54eb699b97042ace7edda9f
2888256,000665c9c322f837d62c6a00f37ce6431093af3a
2521901,000665c9c322f837d62c6a00f37ce6431093af3a
2278647618,000665c9c322f837d62c6a00f37ce6431093af3a
2315253403,000666d4ddd13757f34b87125e3b36547ce13b8c
2283566543,000666d4ddd13757f34b87125e3b36547ce13b8c
134474919,000666d4ddd13757f34b87125e3b36547ce13b8c
2043246,00066ef07bb0d4477cd668a6b6394dad0f52315f
2023605,00066ef07bb0d4477cd668a6b6394dad0f52315f
2205400252,000699188d5961274ffc4138d056654a2c68219a
49399399,000699188d5961274ffc4138d056654a2c68219a
2066446116,000699188d5961274ffc4138d056654a2c68219a
46498203,000699188d5961274ffc4138d056654a2c68219a
4539409,0006996f0fd7fb84a671c471b231a56a47859e2a
2038625,0006996f0fd7fb84a671c471b231a56a47859e2a
4643381,0006996f0fd7fb84a671c471b231a56a47859e2a
2180789912,0006996f0fd7fb84a671c471b231a56a47859e2a
91469109,0006996f0fd7fb84a671c471b231a56a47859e2a
2372847084,0006a90216876727c0e05dd52d36f457237b87cb
97783092,0006a90216876727c0e05dd52d36f457237b87cb
5038596,0006a90216876727c0e05dd52d36f457237b87cb
2154479633,0006a90216876727c0e05dd52d36f457237b87cb
4819919,0006b1962391e7ddda51f30118aa6f7f7804574d
2157803875,0006b1962391e7ddda51f30118aa6f7f7804574d
2227222277,0006b9966d70028a26dd4fe4200e6fa793de5b7c
2220553259,0006d0ffd36796c07f6bd3fdebc0cc9579b27b04
2115276,0006d0ffd36796c07f6bd3fdebc0cc9579b27b04
143641798,0006d0ffd36796c07f6bd3fdebc0cc9579b27b04
6312419,0006e2ad5d26d7e86999fb5ee61ebf8d71cce354
94217656,0006e2ad5d26d7e86999fb5ee61ebf8d71cce354
2357460055,0006e2ad5d26d7e86999fb5ee61ebf8d71cce354
2133270887,0006e2ad5d26d7e86999fb5ee61ebf8d71cce354
80324650,0006e2ad5d26d7e86999fb5ee61ebf8d71cce354
145704191,0006eac7005d71be3493898da66617542ea297ca
2277722853,0006eac7005d71be3493898da66617542ea297ca
1413882049,0006eac7005d71be3493898da66617542ea297ca
2187054656,0006eac7005d71be3493898da66617542ea297ca
2004489925,0006eac7005d71be3493898da66617542ea297ca
16221885,00070f34910934c03888b7cb7f2391d4d339011e
5055049,00070f34910934c03888b7cb7f2391d4d339011e
2110260252,00070f34910934c03888b7cb7f2391d4d339011e
143704580,00070f34910934c03888b7cb7f2391d4d339011e
40566710,00070f34910934c03888b7cb7f2391d4d339011e
83808681,000713f7dda32829a4d6de756552b7e3d6339cbe
2270177,000713f7dda32829a4d6de756552b7e3d6339cbe
2267326751,000713f7dda32829a4d6de756552b7e3d6339cbe
2381849757,000713f7dda32829a4d6de756552b7e3d6339cbe
5790935,0007149b9206211f3055f9eb9286caf91fa799a4
39948512,0007149b9206211f3055f9eb9286caf91fa799a4
2569898,0007149b9206211f3055f9eb9286caf91fa799a4
2373992702,0007149b9206211f3055f9eb9286caf91fa799a4
2120580138,0007149b9206211f3055f9eb9286caf91fa799a4
143761762,00072685f1221b6bb51b45c4d51c7ada3287350d
10177617,00072685f1221b6bb51b45c4d51c7ada3287350d
2003573900,00072685f1221b6bb51b45c4d51c7ada3287350d
145665363,00072685f1221b6bb51b45c4d51c7ada3287350d
1896851,00072f85ae966702ac3f0f89c7120507d15663ca
4607356,00072f85ae966702ac3f0f89c7120507d15663ca
5323860,00072f85ae966702ac3f0f89c7120507d15663ca
47349545,000735b98509932a8c70bbd99d75ae60b698a70c
2392337457,000735b98509932a8c70bbd99d75ae60b698a70c
51294087,000735b98509932a8c70bbd99d75ae60b698a70c
2380871461,00073994565966ec46eb7978c8147d36b11da011
1967562,00073994565966ec46eb7978c8147d36b11da011
2072821872,00073994565966ec46eb7978c8147d36b11da011
2086941,00073db51f2ecbae6a3e88054b89d5063144da35
9916889,00073db51f2ecbae6a3e88054b89d5063144da35
1397258551,00073db51f2ecbae6a3e88054b89d5063144da35
2119121902,00073db51f2ecbae6a3e88054b89d5063144da35
2280699168,00073db51f2ecbae6a3e88054b89d5063144da35
1978239,000743a01bbaf24d0b7b8263f681f7bfff2a6a89
4159801,000743a01bbaf24d0b7b8263f681f7bfff2a6a89
49566400,000743a01bbaf24d0b7b8263f681f7bfff2a6a89
81617732,000743a01bbaf24d0b7b8263f681f7bfff2a6a89
1747316,000743a01bbaf24d0b7b8263f681f7bfff2a6a89
2373096679,0007570e3b0bf86ec1e08fd6c8e812ead2938668
2114108192,0007570e3b0bf86ec1e08fd6c8e812ead2938668
1775517,0007570e3b0bf86ec1e08fd6c8e812ead2938668
2038452487,0007570e3b0bf86ec1e08fd6c8e812ead2938668
79944353,00078b27b53f44c2a47985ee5d36d6caf1b3bd6b
2148968984,00078b27b53f44c2a47985ee5d36d6caf1b3bd6b
2061809138,00078b27b53f44c2a47985ee5d36d6caf1b3bd6b
2155683447,00078b27b53f44c2a47985ee5d36d6caf1b3bd6b
2329664300,00078b27b53f44c2a47985ee5d36d6caf1b3bd6b
2236172873,000790e6bb6ce6570565a639d5095399be898e4d
2330856561,000790e6bb6ce6570565a639d5095399be898e4d
2641250,000790e6bb6ce6570565a639d5095399be898e4d
2339055283,0007928487a11eef983d2291a7c9a796188e07ee
152576198,0007928487a11eef983d2291a7c9a796188e07ee
6383773,0007928487a11eef983d2291a7c9a796188e07ee
2289282602,0007928487a11eef983d2291a7c9a796188e07ee
2291153346,0007928487a11eef983d2291a7c9a796188e07ee
6348659,000793154e3204ebd60911845ebdb8649dfc14dc
48445735,000793154e3204ebd60911845ebdb8649dfc14dc
152350204,000793154e3204ebd60911845ebdb8649dfc14dc
1786453,000793154e3204ebd60911845ebdb8649dfc14dc
1713791843,000793154e3204ebd60911845ebdb8649dfc14dc
46679197,000796e6d37de878fb7dfef8c1ab0ed1519196a4
39782108,000796e6d37de878fb7dfef8c1ab0ed1519196a4
40119148,00079f5229cb06a2cada2702d3ff4430e7bb7fa8
51009078,0007ab2a6787d927fa5e6e4ee4684610e158dcd9
6664425,0007ab2a6787d927fa5e6e4ee4684610e158dcd9
2777963,0007ab2a6787d927fa5e6e4ee4684610e158dcd9
2108638332,0007b1a9083152315f5e561628ed5eca7c3fc974
2062778,0007b1a9083152315f5e561628ed5eca7c3fc974
152389574,0007b1a9083152315f5e561628ed5eca7c3fc974
2399384299,0007b1a9083152315f5e561628ed5eca7c3fc974
144764568,0007b1a9083152315f5e561628ed5eca7c3fc974
2929843,0007b417c3b383ac45dead1c4ca7758010246463
144094043,0007cab95e79798fe4352229dd435b269144fda7
1742498912,0007cab95e79798fe4352229dd435b269144fda7
87093195,0007cab95e79798fe4352229dd435b269144fda7
2155877267,0007cbb5d19979c35ea23dc797b4f204d9317e16
2272979575,0007cbb5d19979c35ea23dc797b4f204d9317e16
2354153814,0007cbb5d19979c35ea23dc797b4f204d9317e16
50178971,0007d313a5119fb22fd3a66cdff4abae8c184e08
3070526,0007d313a5119fb22fd3a66cdff4abae8c184e08
4237303,0007d313a5119fb22fd3a66cdff4abae8c184e08
31782512,0007d313a5119fb22fd3a66cdff4abae8c184e08
10171677,0007d313a5119fb22fd3a66cdff4abae8c184e08
3377745,0007d3583909c0b3ab15e010782170fd6fa84fc8
